hora,Suma de cantidad_facturas,Dia_semana
09:30,10,1
09:30,7,2
09:30,6,3
09:30,7,4
09:30,14,5
09:30,9,6
09:30,2,7
10:00,7,1
10:00,16,2
10:00,17,3
10:00,29,4
10:00,20,5
10:00,17,6
10:00,11,7
10:30,20,1
10:30,34,2
10:30,22,3
10:30,29,4
10:30,30,5
10:30,23,6
10:30,28,7
11:00,20,1
11:00,27,2
11:00,27,3
11:00,25,4
11:00,32,5
11:00,36,6
11:00,26,7
11:30,28,1
11:30,25,2
11:30,30,3
11:30,24,4
11:30,36,5
11:30,40,6
11:30,24,7
12:00,26,1
12:00,40,2
12:00,32,3
12:00,34,4
12:00,47,5
12:00,39,6
12:00,41,7
12:30,22,1
12:30,28,2
12:30,24,3
12:30,35,4
12:30,33,5
12:30,45,6
12:30,27,7
13:00,22,1
13:00,24,2
13:00,19,3
13:00,21,4
13:00,25,5
13:00,43,6
13:00,19,7
13:30,29,1
13:30,21,2
13:30,26,3
13:30,22,4
13:30,41,5
13:30,37,6
13:30,26,7
14:00,20,1
14:00,15,2
14:00,22,3
14:00,15,4
14:00,34,5
14:00,26,6
14:00,36,7
14:30,21,1
14:30,24,2
14:30,22,3
14:30,24,4
14:30,30,5
14:30,32,6
14:30,24,7
15:00,31,1
15:00,24,2
15:00,28,3
15:00,22,4
15:00,35,5
15:00,47,6
15:00,29,7
15:30,21,1
15:30,21,2
15:30,21,3
15:30,38,4
15:30,39,5
15:30,45,6
15:30,25,7
16:00,30,1
16:00,51,2
16:00,31,3
16:00,24,4
16:00,39,5
16:00,46,6
16:00,45,7
16:30,37,1
16:30,32,2
16:30,33,3
16:30,38,4
16:30,33,5
16:30,40,6
16:30,47,7
17:00,45,1
17:00,34,2
17:00,36,3
17:00,44,4
17:00,42,5
17:00,50,6
17:00,36,7
17:30,43,1
17:30,45,2
17:30,49,3
17:30,48,4
17:30,52,5
17:30,54,6
17:30,45,7
18:00,54,1
18:00,30,2
18:00,43,3
18:00,45,4
18:00,57,5
18:00,63,6
18:00,44,7
18:30,38,1
18:30,31,2
18:30,43,3
18:30,41,4
18:30,41,5
18:30,60,6
18:30,50,7
19:00,42,1
19:00,33,2
19:00,34,3
19:00,33,4
19:00,48,5
19:00,29,6
19:00,52,7
19:30,28,1
19:30,30,2
19:30,26,3
19:30,39,4
19:30,38,5
19:30,49,6
19:30,34,7
20:00,25,1
20:00,23,2
20:00,25,3
20:00,40,4
20:00,29,5
20:00,32,6
20:00,32,7
20:30,15,1
20:30,12,2
20:30,17,3
20:30,22,4
20:30,26,5
20:30,25,6
20:30,7,7
21:00,1,1
21:00,6,2
21:00,2,3
21:00,3,4
21:00,10,5
21:00,20,6
21:30,1,3
21:30,1,4
21:30,1,5
21:30,6,6
