hora,Suma de cantidad_facturas,Dia_semana
08:00,1,1
08:00,2,2
08:00,1,3
08:00,1,4
08:00,3,5
08:00,2,6
08:30,8,1
08:30,2,2
08:30,8,3
08:30,2,4
08:30,7,5
08:30,7,6
09:00,9,1
09:00,7,2
09:00,9,3
09:00,7,4
09:00,16,5
09:00,15,6
09:00,3,7
09:30,18,1
09:30,18,2
09:30,15,3
09:30,14,4
09:30,16,5
09:30,13,6
09:30,18,7
10:00,23,1
10:00,21,2
10:00,26,3
10:00,25,4
10:00,20,5
10:00,15,6
10:00,20,7
10:30,26,1
10:30,32,2
10:30,34,3
10:30,24,4
10:30,33,5
10:30,27,6
10:30,24,7
11:00,33,1
11:00,27,2
11:00,28,3
11:00,33,4
11:00,39,5
11:00,44,6
11:00,34,7
11:30,32,1
11:30,26,2
11:30,39,3
11:30,45,4
11:30,46,5
11:30,49,6
11:30,28,7
12:00,42,1
12:00,36,2
12:00,41,3
12:00,44,4
12:00,29,5
12:00,42,6
12:00,44,7
12:30,33,1
12:30,35,2
12:30,41,3
12:30,43,4
12:30,46,5
12:30,52,6
12:30,35,7
13:00,28,1
13:00,25,2
13:00,31,3
13:00,37,4
13:00,36,5
13:00,56,6
13:00,34,7
13:30,37,1
13:30,24,2
13:30,26,3
13:30,27,4
13:30,45,5
13:30,40,6
13:30,31,7
14:00,32,1
14:00,25,2
14:00,38,3
14:00,29,4
14:00,33,5
14:00,38,6
14:00,27,7
14:30,17,1
14:30,29,2
14:30,27,3
14:30,20,4
14:30,34,5
14:30,31,6
14:30,27,7
15:00,32,1
15:00,25,2
15:00,24,3
15:00,25,4
15:00,37,5
15:00,39,6
15:00,24,7
15:30,36,1
15:30,34,2
15:30,38,3
15:30,27,4
15:30,33,5
15:30,40,6
15:30,35,7
16:00,42,1
16:00,45,2
16:00,45,3
16:00,31,4
16:00,27,5
16:00,38,6
16:00,23,7
16:30,44,1
16:30,48,2
16:30,37,3
16:30,36,4
16:30,35,5
16:30,55,6
16:30,22,7
17:00,59,1
17:00,33,2
17:00,45,3
17:00,49,4
17:00,35,5
17:00,43,6
17:00,25,7
17:30,38,1
17:30,24,2
17:30,33,3
17:30,41,4
17:30,39,5
17:30,55,6
17:30,35,7
18:00,31,1
18:00,31,2
18:00,31,3
18:00,28,4
18:00,33,5
18:00,34,6
18:00,13,7
18:30,26,1
18:30,30,2
18:30,32,3
18:30,20,4
18:30,39,5
18:30,29,6
18:30,5,7
19:00,23,1
19:00,27,2
19:00,26,3
19:00,21,4
19:00,30,5
19:00,35,6
19:00,3,7
19:30,14,1
19:30,18,2
19:30,12,3
19:30,11,4
19:30,24,5
19:30,23,6
20:00,6,1
20:00,5,2
20:00,2,3
20:00,5,4
20:00,12,5
20:00,4,6
20:30,2,1
