hora,Suma de cantidad_facturas,Dia_semana
09:00,2,3
10:00,2,1
10:00,4,2
10:00,1,3
10:00,4,4
10:00,4,5
10:00,11,6
10:00,4,7
10:30,12,1
10:30,8,2
10:30,9,3
10:30,5,4
10:30,10,5
10:30,8,6
10:30,9,7
11:00,8,1
11:00,13,2
11:00,15,3
11:00,13,4
11:00,11,5
11:00,12,6
11:00,11,7
11:30,8,1
11:30,8,2
11:30,18,3
11:30,11,4
11:30,16,5
11:30,23,6
11:30,19,7
12:00,13,1
12:00,13,2
12:00,16,3
12:00,15,4
12:00,30,5
12:00,26,6
12:00,22,7
12:30,10,1
12:30,20,2
12:30,12,3
12:30,18,4
12:30,14,5
12:30,32,6
12:30,18,7
13:00,13,1
13:00,7,2
13:00,18,3
13:00,13,4
13:00,14,5
13:00,26,6
13:00,22,7
13:30,11,1
13:30,14,2
13:30,20,3
13:30,21,4
13:30,18,5
13:30,27,6
13:30,26,7
14:00,7,1
14:00,8,2
14:00,12,3
14:00,12,4
14:00,18,5
14:00,26,6
14:00,24,7
14:30,17,1
14:30,7,2
14:30,19,3
14:30,12,4
14:30,12,5
14:30,26,6
14:30,24,7
15:00,20,1
15:00,14,2
15:00,21,3
15:00,13,4
15:00,23,5
15:00,30,6
15:00,33,7
15:30,17,1
15:30,22,2
15:30,29,3
15:30,20,4
15:30,16,5
15:30,31,6
15:30,28,7
16:00,16,1
16:00,22,2
16:00,14,3
16:00,25,4
16:00,24,5
16:00,45,6
16:00,19,7
16:30,17,1
16:30,14,2
16:30,12,3
16:30,25,4
16:30,23,5
16:30,37,6
16:30,34,7
17:00,20,1
17:00,17,2
17:00,25,3
17:00,34,4
17:00,21,5
17:00,30,6
17:00,29,7
17:30,15,1
17:30,32,2
17:30,22,3
17:30,28,4
17:30,24,5
17:30,42,6
17:30,35,7
18:00,24,1
18:00,21,2
18:00,24,3
18:00,31,4
18:00,41,5
18:00,41,6
18:00,22,7
18:30,30,1
18:30,26,2
18:30,21,3
18:30,28,4
18:30,33,5
18:30,42,6
18:30,23,7
19:00,23,1
19:00,18,2
19:00,31,3
19:00,30,4
19:00,39,5
19:00,36,6
19:00,32,7
19:30,31,1
19:30,22,2
19:30,31,3
19:30,31,4
19:30,32,5
19:30,20,6
19:30,18,7
20:00,16,1
20:00,22,2
20:00,25,3
20:00,19,4
20:00,26,5
20:00,28,6
20:00,26,7
20:30,10,1
20:30,16,2
20:30,15,3
20:30,28,4
20:30,16,5
20:30,15,6
20:30,6,7
21:00,4,1
21:00,9,2
21:00,10,3
21:00,7,4
21:00,10,5
21:00,18,6
21:00,1,7
21:30,1,1
21:30,3,2
21:30,1,4
21:30,8,5
21:30,1,6
21:30,3,7
22:00,1,1
22:00,1,5
22:00,1,6
