hora,Suma de cantidad_facturas,Dia_semana
08:00,5,1
08:00,4,2
08:00,7,3
08:00,5,5
08:00,7,6
08:30,5,1
08:30,9,2
08:30,8,3
08:30,8,4
08:30,11,5
08:30,7,6
08:30,4,7
09:00,8,1
09:00,15,2
09:00,19,3
09:00,14,4
09:00,20,5
09:00,18,6
09:00,13,7
09:30,14,1
09:30,13,2
09:30,21,3
09:30,18,4
09:30,15,5
09:30,26,6
09:30,10,7
10:00,25,1
10:00,16,2
10:00,25,3
10:00,20,4
10:00,30,5
10:00,34,6
10:00,15,7
10:30,34,1
10:30,42,2
10:30,23,3
10:30,26,4
10:30,25,5
10:30,31,6
10:30,15,7
11:00,40,1
11:00,23,2
11:00,28,3
11:00,36,4
11:00,32,5
11:00,33,6
11:00,15,7
11:30,31,1
11:30,29,2
11:30,25,3
11:30,27,4
11:30,32,5
11:30,41,6
11:30,18,7
12:00,29,1
12:00,18,2
12:00,18,3
12:00,41,4
12:00,25,5
12:00,35,6
12:00,31,7
12:30,33,1
12:30,26,2
12:30,21,3
12:30,25,4
12:30,22,5
12:30,40,6
12:30,30,7
13:00,28,1
13:00,28,2
13:00,20,3
13:00,19,4
13:00,24,5
13:00,21,6
13:00,17,7
13:30,19,1
13:30,20,2
13:30,17,3
13:30,18,4
13:30,17,5
13:30,27,6
13:30,10,7
14:00,14,1
14:00,15,2
14:00,22,3
14:00,13,4
14:00,25,5
14:00,28,6
14:00,15,7
14:30,25,1
14:30,23,2
14:30,22,3
14:30,12,4
14:30,17,5
14:30,34,6
14:30,15,7
15:00,14,1
15:00,27,2
15:00,22,3
15:00,16,4
15:00,30,5
15:00,33,6
15:00,3,7
15:30,33,1
15:30,36,2
15:30,35,3
15:30,29,4
15:30,40,5
15:30,37,6
15:30,8,7
16:00,41,1
16:00,34,2
16:00,27,3
16:00,30,4
16:00,47,5
16:00,41,6
16:00,17,7
16:30,30,1
16:30,48,2
16:30,30,3
16:30,25,4
16:30,42,5
16:30,39,6
16:30,13,7
17:00,28,1
17:00,34,2
17:00,29,3
17:00,41,4
17:00,34,5
17:00,55,6
17:00,13,7
17:30,25,1
17:30,33,2
17:30,28,3
17:30,35,4
17:30,50,5
17:30,41,6
17:30,13,7
18:00,37,1
18:00,34,2
18:00,27,3
18:00,21,4
18:00,35,5
18:00,41,6
18:00,3,7
18:30,23,1
18:30,18,2
18:30,32,3
18:30,30,4
18:30,21,5
18:30,28,6
19:00,18,1
19:00,19,2
19:00,15,3
19:00,16,4
19:00,32,5
19:00,27,6
19:30,9,1
19:30,9,2
19:30,8,3
19:30,7,4
19:30,16,5
19:30,11,6
20:00,8,2
20:00,4,4
20:00,9,5
20:00,4,6
20:30,2,2
20:30,1,4
20:30,1,5
