hora,Suma de cantidad_facturas,Dia_semana
09:00,4,1
09:00,6,2
09:00,2,3
09:00,1,4
09:00,5,5
09:00,3,6
09:30,7,1
09:30,5,2
09:30,4,3
09:30,7,4
09:30,9,5
09:30,5,6
09:30,4,7
10:00,9,1
10:00,7,2
10:00,8,3
10:00,5,4
10:00,3,5
10:00,15,6
10:00,10,7
10:30,2,1
10:30,8,2
10:30,13,3
10:30,8,4
10:30,11,5
10:30,9,6
10:30,7,7
11:00,7,1
11:00,8,2
11:00,4,3
11:00,7,4
11:00,12,5
11:00,12,6
11:00,9,7
11:30,9,1
11:30,12,2
11:30,15,3
11:30,10,4
11:30,11,5
11:30,15,6
11:30,22,7
12:00,8,1
12:00,10,2
12:00,5,3
12:00,6,4
12:00,14,5
12:00,15,6
12:00,15,7
12:30,5,1
12:30,8,2
12:30,9,3
12:30,9,4
12:30,7,5
12:30,16,6
12:30,9,7
13:00,8,1
13:00,7,2
13:00,10,3
13:00,4,4
13:00,11,5
13:00,15,6
13:00,13,7
13:30,6,1
13:30,6,2
13:30,3,3
13:30,9,4
13:30,4,5
13:30,5,6
13:30,15,7
14:00,3,1
14:00,4,2
14:00,6,3
14:00,7,4
14:00,9,5
14:00,19,6
14:00,12,7
14:30,8,1
14:30,12,2
14:30,8,3
14:30,4,4
14:30,13,5
14:30,14,6
14:30,9,7
15:00,11,1
15:00,8,2
15:00,10,3
15:00,7,4
15:00,12,5
15:00,20,6
15:00,14,7
15:30,9,1
15:30,7,2
15:30,10,3
15:30,14,4
15:30,17,5
15:30,18,6
15:30,12,7
16:00,9,1
16:00,6,2
16:00,13,3
16:00,13,4
16:00,18,5
16:00,19,6
16:00,10,7
16:30,12,1
16:30,15,2
16:30,9,3
16:30,9,4
16:30,14,5
16:30,24,6
16:30,8,7
17:00,19,1
17:00,9,2
17:00,15,3
17:00,12,4
17:00,18,5
17:00,15,6
17:00,13,7
17:30,13,1
17:30,17,2
17:30,14,3
17:30,9,4
17:30,20,5
17:30,30,6
17:30,13,7
18:00,10,1
18:00,20,2
18:00,15,3
18:00,16,4
18:00,19,5
18:00,19,6
18:00,22,7
18:30,15,1
18:30,20,2
18:30,9,3
18:30,9,4
18:30,17,5
18:30,19,6
18:30,18,7
19:00,13,1
19:00,12,2
19:00,8,3
19:00,12,4
19:00,12,5
19:00,31,6
19:00,20,7
19:30,5,1
19:30,12,2
19:30,5,3
19:30,16,4
19:30,22,5
19:30,15,6
19:30,19,7
20:00,10,1
20:00,6,2
20:00,9,3
20:00,10,4
20:00,5,5
20:00,16,6
20:00,9,7
20:30,4,1
20:30,6,2
20:30,8,3
20:30,12,4
20:30,11,5
20:30,10,6
20:30,9,7
21:00,2,1
21:00,1,2
21:00,2,3
21:00,3,5
21:00,7,6
21:00,2,7
21:30,2,5
21:30,2,6
22:00,1,7
